Run,Event,PID1,Q1,E1,px1,py1,pz1,eta1,phi1,PID2,Q2,E2,px2,py2,pz2,eta2,phi2,PID3,Q3,E3,px3,py3,pz3,eta3,phi3,PID4,Q4,E4,px4,py4,pz4,eta4,phi4
194631,301054150,11,-1,150.697,31.3931,-14.3208,-146.694,-2.15394,-0.42798,11,-1,31.144,18.876,-12.8485,-21.1794,-0.8292,-0.597641,-11,1,12.9826,9.60115,8.65148,1.23239,0.0952126,0.733416,-11,1,8.51443,5.58307,-4.51444,-4.57654,-0.600639,-0.679959
195552,154413551,-13,1,42.062,9.34399,1.72973,40.9744,2.1677,0.183045,13,-1,24.6598,5.42028,1.47876,24.011,2.15903,0.266339,-11,1,83.9752,-54.4722,-4.78872,63.7314,0.993688,-3.05391,11,-1,130.466,15.2669,23.9229,127.342,2.20656,1.00278
194897,96142912,13,-1,88.7914,15.3545,22.9624,-84.3852,-1.83566,0.9814,-13,1,43.1732,-24.0624,0.932226,-35.8336,-1.18813,3.10287,11,-1,112.493,-61.0212,3.29764,-94.4466,-1.21975,3.0876,11,-1,32.4159,-4.85618,-19.7569,-25.2364,-1.0416,-1.81181
195013,525948995,13,-1,11.3988,-0.49713,-10.2631,-4.934,-0.463422,-1.6192,-13,1,10.213,-0.57891,-9.13113,-4.53671,-0.477492,-1.63411,11,-1,51.9095,9.34203,39.4111,-32.4667,-0.733905,1.33805,-11,1,33.8841,-2.24311,-29.6847,-16.1839,-0.519904,-1.64622
194429,654212029,13,-1,29.2325,-2.79232,-4.8616,-28.6896,-2.33518,-2.09215,-13,1,20.1902,1.89744,4.98401,-19.4729,-2.00651,1.20703,-11,1,42.5516,9.52449,40.3927,-9.39949,-0.224598,1.33923,-11,1,73.9538,-21.8832,-28.6844,-64.5561,-1.34524,-2.2225
194108,394007716,13,-1,85.9103,-62.5533,-23.898,53.8195,0.735571,-2.77666,-13,1,33.6828,30.6483,-12.9054,5.35285,0.160279,-0.398548,-11,1,81.8004,25.4106,68.5647,36.6672,0.482511,1.21588,11,-1,28.7354,7.99573,-11.8084,-24.947,-1.32557,-0.97559
195649,323790844,-13,1,86.6285,59.5887,37.5242,-50.454,-0.666115,0.561986,13,-1,19.3051,-8.8004,-4.01701,16.706,1.31439,-2.71338,11,-1,40.872,-37.7927,-10.9441,11.066,0.277672,-2.85972,-11,1,75.0117,-1.13507,-13.6193,-73.7562,-2.38744,-1.65395
194119,168130224,11,-1,66.6019,14.5316,55.6719,-33.5452,-0.554208,1.31547,11,-1,78.7675,-3.53318,49.9601,-60.7933,-1.02478,1.6414,-11,1,114.544,-23.6287,-33.877,-106.838,-1.67895,-2.17983,-11,1,102.678,8.01567,-25.4597,-99.1484,-2.02306,-1.26578
200368,37586909,11,-1,69.3905,41.8459,-14.6774,53.3717,1.01824,-0.337342,-11,1,99.5602,-22.1803,1.8404,97.0407,2.17854,3.05881,-11,1,11.2391,-6.85602,2.78129,8.46025,0.979281,2.75621,11,-1,10.8963,-7.10165,1.84494,8.05553,0.948916,2.88742
202469,340674577,13,-1,55.9462,-10.2779,54.7484,-5.19071,-0.0930482,1.75637,-13,1,56.7285,20.4281,-18.1541,-49.7115,-1.35963,-0.726526,-11,1,119.024,-27.0429,-53.2316,-102.965,-1.31318,-2.04084,11,-1,41.1676,27.3142,20.9911,-22.5406,-0.614851,0.65524
200188,309219190,13,-1,267.534,37.3929,70.8584,255.256,1.87566,1.08522,-13,1,61.7703,34.379,39.843,32.3447,0.581326,0.858883,-11,1,90.7929,-64.378,-59.0553,-24.7245,-0.279365,-2.39929,11,-1,92.8272,3.50692,-46.5678,-80.2248,-1.30985,-1.49563
202237,93331545,-13,1,12.089,-10.1414,6.14608,-2.3472,-0.196665,2.59675,-11,1,135.905,23.9233,-57.0248,-121.021,-1.42424,-1.17357,11,-1,14.121,-12.5598,6.13124,-2.01584,-0.143736,2.68746,11,-1,15.3847,-5.41201,-8.9922,-11.2489,-0.931253,-2.11258
201727,43697222,-11,1,158.849,86.5379,-9.53531,-132.865,-1.20916,-0.109744,11,-1,73.051,-42.2094,57.2146,-16.7722,-0.233763,2.2064,11,-1,159.411,15.8922,-63.9054,-145.174,-1.53154,-1.32706,-11,1,112.454,-57.2814,7.83265,-96.454,-1.28465,3.0057
199008,748061762,11,-1,54.4819,-32.4948,13.3168,41.6537,1.00706,2.75266,-11,1,24.2826,20.1755,-5.1513,-12.4924,-0.568774,-0.249984,11,-1,9.35461,8.44114,-3.48202,-2.03256,-0.220799,-0.39124,-11,1,8.29793,7.49674,-3.07295,-1.79205,-0.219418,-0.389016
201625,845122892,-13,1,120.493,-18.8874,-105.261,-55.516,-0.49825,-1.74834,13,-1,26.1353,25.7419,-1.04655,4.39357,0.169721,-0.0406332,11,-1,120.663,-21.1482,115.669,-27.0728,-0.228251,1.75163,-11,1,21.7849,17.3305,-6.25746,11.6224,0.595037,-0.346499
202075,106377554,13,-1,16.3119,5.56798,14.7166,-4.29982,-0.269979,1.20909,-13,1,7.82708,-2.43347,6.24114,-4.04702,-0.572374,1.94257,-11,1,39.5208,14.3534,-33.6234,-15.0114,-0.399865,-1.16733,11,-1,30.1505,-17.1151,24.6654,-2.78304,-0.0925684,2.17741
202093,53125147,13,-1,81.4439,-63.4493,3.53807,-50.9388,-0.733903,3.08589,-13,1,37.1951,22.509,-29.0127,-5.92246,-0.160594,-0.910966,11,-1,186.42,15.3862,60.0218,-175.821,-1.76578,1.31986,-11,1,113.855,18.9524,-36.6121,-106.129,-1.67447,-1.09312
198969,1274177051,-13,1,23.6475,-14.171,-3.00141,-18.6913,-1.07256,-2.93288,13,-1,20.5051,-13.0615,-2.37597,-15.6268,-1.00122,-2.96165,-11,1,72.1182,39.0017,19.6917,-57.3771,-1.0865,0.467555,11,-1,17.6548,-10.361,-12.5489,-6.84595,-0.409169,-2.26099
199877,30975991,13,-1,167.601,67.0548,-2.57291,-153.581,-1.56576,-0.0383515,-13,1,243.643,-7.01773,-45.6417,-239.227,-2.34724,-1.72336,-11,1,179.385,-26.1963,46.2232,-171.337,-1.88725,2.0864,11,-1,23.6455,-23.5987,0.695815,-1.31431,-0.0556412,3.11212
201196,134355928,-13,1,50.2063,47.4411,9.31226,13.5383,0.276491,0.193827,13,-1,46.543,-37.1062,-22.8253,16.3821,0.3677,-2.59012,11,-1,79.7758,-31.3442,17.2048,-71.3142,-1.44117,2.6396,-11,1,32.15,26.11,-16.1147,9.6025,0.308068,-0.55296
201196,330062971,13,-1,120.686,-66.2855,-45.3563,-90.0785,-0.964749,-2.54151,-13,1,12.0209,-2.61605,-6.88162,-9.50214,-1.07276,-1.93407,11,-1,73.3209,14.1351,-33.0884,-63.8851,-1.33849,-1.16707,-11,1,59.1751,-11.55,-7.13312,-57.5969,-2.15199,-2.58834
201802,97011195,13,-1,26.7365,-17.6257,-0.344108,20.1009,0.97713,-3.12207,-13,1,12.2477,-7.9001,0.608977,9.33876,1.00221,3.06466,11,-1,57.8909,0.00600082,34.6295,46.3914,1.1024,1.57062,-11,1,18.9017,10.7223,-15.0947,-3.80208,-0.20393,-0.953167
199008,684252658,-13,1,39.3462,-23.9396,3.068,-31.074,-1.0708,3.01413,13,-1,27.1478,-16.287,3.12341,-21.4935,-1.07605,2.95212,-11,1,80.6252,25.2018,-1.46051,-76.5712,-1.8289,-0.0578877,11,-1,23.8169,18.2691,-1.77274,-15.1771,-0.753512,-0.096732
202178,1447415046,-13,1,46.0692,-16.6862,40.0132,-15.5845,-0.352154,1.96589,-11,1,250.811,4.76702,-116.63,221.993,1.39884,-1.52995,11,-1,82.3837,22.0506,69.8183,-37.7658,-0.4953,1.26488,-11,1,11.7304,11.0866,-2.24297,3.10766,0.271398,-0.199619
202333,186876217,-13,1,17.4534,12.6791,-11.2889,4.05089,0.23641,-0.727459,13,-1,13.0335,8.97489,-8.21266,4.67604,0.375487,-0.741079,-11,1,49.8141,23.334,33.8423,28.1366,0.6399,0.967159,11,-1,32.2879,-20.6444,-20.3545,14.2132,0.47248,-2.36326
199877,688051365,13,-1,14.1255,10.1038,-1.86966,9.69205,0.840661,-0.182976,-13,1,8.28848,5.84183,-0.717855,5.83484,0.875243,-0.122269,11,-1,64.617,30.4012,-1.94756,56.9853,1.38423,-0.0639744,-11,1,24.0829,-22.3132,9.02709,-0.78917,-0.0327806,2.75716
194644,140255917,13,-1,36.1187,-1.76812,-9.3717,34.8367,2.00687,-1.75727,-13,1,26.3724,-1.19928,-6.67346,25.4856,2.03447,-1.74861,-11,1,54.9089,7.62466,40.3587,36.4422,0.79937,1.38407,11,-1,66.2408,3.34095,-20.1301,63.0196,1.84603,-1.40633
196218,446438292,-13,1,137.024,-37.2738,-44.1624,124.241,1.50872,-2.27181,13,-1,181.507,42.2674,-4.69711,176.454,2.13027,-0.110674,11,-1,193.454,-19.3073,84.9565,172.725,1.4358,1.79426,-11,1,32.7055,19.7042,-15.6066,20.9244,0.757805,-0.66987
194050,519488427,13,-1,302.973,63.1587,-11.9003,-296.077,-2.23225,-0.186236,-13,1,126.962,-37.016,22.2813,-119.384,-1.74079,2.59975,11,-1,295.937,-67.2469,26.2261,-287,-2.08891,2.76974,-11,1,112.451,20.3354,-23.4654,-108.079,-1.96041,-0.856736
202074,38166085,-11,1,114.905,-70.6866,34.7552,83.6585,0.924595,2.68462,-11,1,58.2864,45.0598,36.2677,7.18165,0.123842,0.677709,11,-1,60.5111,40.7182,-34.32,-28.7361,-0.516364,-0.700338,11,-1,43.985,-32.351,-29.5433,-3.90886,-0.0891033,-2.40153
199608,1404766535,13,-1,46.5657,-42.6324,10.0158,15.8277,0.353981,2.91084,11,-1,46.1571,45.4154,7.84862,2.51283,0.0544947,0.171128,-11,1,46.5557,-42.918,14.8263,10.2793,0.224493,2.80897,-11,1,47.646,12.6124,-22.8296,-39.8732,-1.21062,-1.06607
198485,40534273,13,-1,28.2687,-5.03331,8.02388,-26.6344,-1.75724,2.13104,-13,1,14.8603,-2.05033,6.03123,-13.4252,-1.4907,1.89849,-11,1,71.3698,49.4026,-21.7214,46.7034,0.782933,-0.414241,11,-1,40.6368,-4.55332,38.9941,-10.4917,-0.26416,1.68704
202972,156047456,13,-1,33.691,-16.8912,-11.5953,-26.7452,-1.08174,-2.54,-13,1,14.6858,-8.59915,-5.32453,-10.6473,-0.918161,-2.58718,11,-1,46.2907,-2.06312,29.5119,-35.6036,-1.0182,1.64059,-11,1,32.6753,26.1317,-12.8465,-14.825,-0.489357,-0.456911
202178,1541373570,13,-1,16.4943,-6.15828,11.0245,-10.6106,-0.76379,2.08022,-13,1,12.6959,-4.87415,8.48314,-8.09035,-0.753552,2.09231,-11,1,32.8804,13.6517,-27.9133,10.7517,0.339459,-1.11593,11,-1,33.007,-13.1544,22.1501,-20.6349,-0.733444,2.1067
202178,428068179,11,-1,48.7018,-29.321,-27.1739,-27.8159,-0.649224,-2.39418,11,-1,77.316,26.3614,16.4549,-70.796,-1.56155,0.558025,-11,1,47.688,-29.9009,-5.87249,-36.6824,-1.0184,-2.94766,-11,1,12.067,-7.22096,-8.15828,-5.18767,-0.459782,-2.29532
199608,1827204240,-13,1,46.5755,31.0592,-31.5687,-14.4226,-0.320171,-0.793533,-11,1,46.3532,-27.856,32.7226,17.3752,0.394047,2.27603,11,-1,30.0372,7.72364,-18.57,22.3099,0.956572,-1.17664,11,-1,10.6347,4.65147,-7.75504,-5.59634,-0.584926,-1.03052
200600,1314042592,13,-1,33.383,-13.1684,10.8575,28.6901,1.29115,2.45208,-13,1,20.6697,-8.07759,6.67614,17.8159,1.30086,2.4509,11,-1,86.6077,27.2522,-38.99,72.3739,1.20659,-0.960774,-11,1,70.874,-19.4794,14.2072,66.6471,1.74115,2.51144
200229,64331228,13,-1,22.4499,-9.01845,-14.825,14.2434,0.748844,-2.11732,-13,1,8.13869,-3.23259,-5.48177,5.07226,0.730351,-2.10361,-11,1,139.701,39.1964,-19.2907,132.695,1.83022,-0.457353,11,-1,16.8159,-14.9622,3.89319,6.61445,0.415751,2.88704
199834,412946647,13,-1,17.1115,-8.81253,2.14621,14.5095,1.24883,2.9027,-13,1,10.3636,-7.1992,1.47194,7.30738,0.877447,2.93991,-11,1,82.3035,49.1743,15.229,-64.2171,-1.046,0.300326,11,-1,49.1821,-36.6586,-14.316,-29.4971,-0.692761,-2.76928
200525,478632433,-13,1,75.605,27.6803,-69.6936,9.62856,0.128049,-1.19273,13,-1,43.0777,-19.8922,-1.71603,-38.1711,-1.40348,-3.05554,11,-1,201.582,62.603,38.267,-187.755,-1.6689,0.548661,-11,1,113.007,-60.7797,23.5971,-92.3015,-1.14706,2.77127
198212,129059505,13,-1,94.6698,10.6234,-23.7326,-91.029,-1.96596,-1.14992,-13,1,40.3988,-13.4509,11.4258,-36.3398,-1.46974,2.43742,11,-1,183.728,-29.5384,32.6403,-178.376,-2.10725,2.30635,-11,1,70.1501,-10.8696,15.2497,-67.6043,-1.9955,2.19004
199569,346269360,-13,1,62.0791,16.2644,56.7213,-19.2863,-0.321291,1.29155,13,-1,37.4933,-0.606246,-22.1897,30.2156,1.11521,-1.59811,-11,1,81.8897,-22.3004,-31.0792,72.4065,1.39467,-2.19319,11,-1,9.03785,8.32527,-2.24276,2.70974,0.309323,-0.263145
201196,101319400,13,-1,31.2176,11.803,-6.70424,28.1117,1.47494,-0.516567,-13,1,9.77155,4.14229,-3.72902,8.02545,1.16097,-0.732942,11,-1,44.5334,-31.2714,30.8456,7.33983,0.166333,2.36305,-11,1,31.2759,-5.43113,-17.2783,25.4979,1.14251,-1.87535
201202,290344628,-13,1,230.795,-10.2759,-73.2498,218.621,1.80433,-1.71017,13,-1,27.6372,-6.14816,-26.935,0.713109,0.0258084,-1.79521,11,-1,414.158,14.2734,80.0831,-406.091,-2.31091,1.39442,-11,1,39.5958,10.1448,29.8923,-23.9032,-0.698917,1.24361
202016,559670208,-11,1,166.8,3.94837,166.432,-10.3462,-0.062107,1.54708,11,-1,414.967,-11.8806,-151.782,386.029,1.66035,-1.64891,-11,1,86.2192,24.4404,-3.41183,82.6122,1.92301,-0.138702,11,-1,13.6753,-7.15423,-8.51946,-7.9529,-0.664807,-2.26931
201164,35242196,-13,1,13.0121,-12.869,0.833623,1.73139,0.133858,3.07691,13,-1,10.6564,-10.5762,1.03598,0.786877,0.0739788,3.04395,-11,1,64.4961,46.1932,-5.24074,-44.7042,-0.853955,-0.11297,11,-1,33.0149,-30.4837,9.14419,8.78136,0.272534,2.85016
202016,407076966,-13,1,127.535,-54.4985,100.216,57.0256,0.481115,2.06888,13,-1,36.5013,-0.739393,-14.6431,33.4271,1.56223,-1.62125,-11,1,492.281,58.0146,-64.5211,484.574,2.4211,-0.838447,11,-1,14.9524,2.75536,-14.0194,4.40885,0.30388,-1.37673
196218,692057435,-11,1,44.2791,4.71995,-40.9544,-16.1587,-0.382559,-1.45605,11,-1,46.7976,-9.46086,27.9482,-36.3237,-1.03571,1.8972,11,-1,11.4552,-1.65982,10.6031,-4.00517,-0.36503,1.72608,-11,1,9.28826,-1.42075,8.58623,-3.24498,-0.364719,1.73478
195147,607057396,-13,1,294.56,-55.9612,-14.0248,-288.855,-2.31378,-2.89603,13,-1,35.2088,20.4017,-10.6682,-26.6384,-0.988187,-0.481805,-11,1,128.099,63.8082,9.08692,-110.704,-1.30972,0.141459,11,-1,41.7835,-29.2013,14.6669,-26.039,-0.730202,2.67613
200091,1530537922,11,-1,185.16,-28.1325,-71.0389,-168.66,-1.53272,-1.94786,11,-1,75.4464,9.88009,-63.6935,-39.2133,-0.575998,-1.4169,-11,1,63.6627,-49.6266,-31.5013,24.4501,0.40481,-2.576,-11,1,16.0129,11.4816,5.85226,9.50453,0.683138,0.471384
202504,1222645047,13,-1,23.0714,1.45068,10.4037,20.5411,1.42355,1.43225,-13,1,13.4189,1.08355,6.21312,11.8439,1.38767,1.39814,-11,1,74.9496,-4.99521,-46.139,58.853,1.05888,-1.67864,11,-1,54.5854,3.96858,24.5853,48.5735,1.42126,1.41076
198272,26252215,-13,1,35.7801,27.687,-5.41445,-22.0072,-0.717038,-0.193122,13,-1,5.48273,0.999874,-5.33332,-0.777874,-0.142868,-1.38547,-11,1,61.6145,-12.1336,25.2454,-54.8798,-1.42528,2.01883,11,-1,30.3835,-13.959,-15.2096,-22.2928,-0.936727,-2.31335
201718,30470202,13,-1,7.68852,4.91184,-3.25591,-4.93711,-0.761911,-0.585369,-13,1,9.77304,1.20202,-4.85953,-8.39293,-1.28889,-1.32831,11,-1,49.2321,-40.6949,24.9929,11.9615,0.247918,2.59083,-11,1,41.2709,34.7038,-22.1062,3.20122,0.0777223,-0.567181
199409,1299162006,13,-1,16.8892,-12.1235,-4.37602,10.9135,0.768742,-2.79519,-13,1,8.75224,-6.28912,-2.67238,5.46773,0.732788,-2.73979,11,-1,45.9033,25.5532,8.01428,-37.2815,-1.13339,0.303915,-11,1,21.6859,-16.0086,-7.17957,12.7458,0.674218,-2.72
200600,958440126,11,-1,33.4981,3.04271,31.6437,-10.5614,-0.326403,1.47494,-11,1,48.7977,29.4063,-7.12761,38.2842,1.0571,-0.237798,11,-1,17.6901,4.49231,-8.83848,14.6506,1.18232,-1.10056,-11,1,12.8601,3.80031,-6.57558,10.3779,1.11833,-1.04675
202504,1394353502,-13,1,93.9431,79.6848,-14.7863,47.5078,0.556947,-0.183473,13,-1,24.2123,-18.5615,-8.09287,-13.2739,-0.615858,-2.73044,-11,1,103.205,-16.7848,84.5925,-56.689,-0.617358,1.76667,11,-1,22.3049,-12.6286,-17.3146,6.18327,0.284663,-2.20096
202504,1134909166,13,-1,44.5216,25.8095,33.4271,14.0947,0.327845,0.913293,-13,1,70.6188,-9.79481,-38.2059,58.5779,1.18652,-1.82176,-11,1,81.1448,-48.3962,-36.2188,54.1339,0.805548,-2.49913,11,-1,76.8212,35.2531,2.6012,68.2052,1.41165,0.0736528
201196,340900299,13,-1,146.408,6.56971,-34.9634,-142.02,-2.09279,-1.38506,-13,1,37.3917,-18.2606,29.0334,-14.8909,-0.421559,2.13223,-11,1,157.941,-35.8646,24.021,-151.928,-1.9711,2.55145,11,-1,44.8224,34.2392,-4.22028,-28.6168,-0.755548,-0.12264
202504,1080587795,-13,1,16.2149,-5.54832,-5.57204,14.1803,1.35207,-2.35406,13,-1,12.9005,-2.80728,-4.57017,11.7322,1.52444,-2.12164,-11,1,103.859,14.6915,24.9337,99.7451,1.95095,1.03834,11,-1,18.4276,-11.5691,-13.926,3.43516,0.188619,-2.26401
202504,1099649221,13,-1,23.653,-19.7717,-3.2859,12.5592,0.591514,-2.97691,-13,1,6.79226,-5.67255,-0.776629,3.65276,0.601122,-3.00553,11,-1,53.8626,43.4822,-2.79311,31.6652,0.674432,-0.0641476,-11,1,23.9579,-20.4324,-1.07835,12.4633,0.576635,-3.08887
198485,174781164,11,-1,247.558,-4.32188,-120.754,216.066,1.34467,-1.60657,11,-1,147.1,-40.2352,89.8067,109.335,0.957754,1.992,-11,1,175.757,-3.12692,32.0684,172.778,2.38114,1.668,-11,1,15.6437,-3.67335,8.09768,12.8708,1.16527,1.99667
200600,692583733,-13,1,26.0716,-12.6061,-12.5026,-19.0915,-0.933624,-2.36032,13,-1,11.5629,-5.78126,-5.39565,-8.4353,-0.927749,-2.39068,-11,1,62.9279,56.9518,26.2917,-5.01607,-0.0798808,0.432498,11,-1,66.9052,-12.7653,31.1197,-57.8352,-1.31063,1.96007
202478,1025978128,-11,1,92.5878,59.0687,21.6646,-67.9267,-0.936579,0.351535,11,-1,47.394,-29.8778,-13.0074,-34.4139,-0.920478,-2.73099,11,-1,53.6396,15.052,-24.537,45.2613,1.23423,-1.02055,11,-1,25.5011,-12.0083,21.7149,-5.87971,-0.234788,2.07594
201191,1546558727,11,-1,80.5822,-43.4834,-60.4256,30.8453,0.403314,-2.19457,-11,1,49.1178,43.8461,12.7335,18.1091,0.386904,0.282639,-11,1,35.788,-8.83932,34.2325,-5.54822,-0.15629,1.82349,11,-1,19.172,12.6246,11.9426,8.0969,0.450524,0.757647
201802,319494361,13,-1,17.9593,9.20016,-8.70146,-12.7345,-0.885348,-0.757547,-13,1,19.2459,9.40024,-4.23295,-16.2515,-1.2364,-0.423106,-11,1,208.244,-71.141,98.577,-169.077,-1.13263,2.19592,11,-1,554.381,78.7685,-84.5745,-542.2,-2.25004,-0.820928
202075,671030118,-13,1,43.1592,-10.5198,26.5129,32.3899,0.974047,1.94852,13,-1,29.0828,-7.45943,17.4261,22.0564,0.992451,1.97526,-11,1,23.8503,-11.2924,-18.4328,10.0772,0.450756,-2.12045,11,-1,21.1601,19.1865,-1.47825,8.80012,0.442703,-0.0768944
199571,107271624,-13,1,14.9439,12.8962,-5.44666,-5.22788,-0.365265,-0.399622,13,-1,11.5004,10.0324,-3.48456,-4.41098,-0.404236,-0.334296,-11,1,51.3877,-36.2072,17.4682,-32.0094,-0.729728,2.69208,11,-1,28.1841,23.8447,-9.91422,-11.2907,-0.424371,-0.394038
198272,342784798,-13,1,30.3808,21.816,21.1382,0.473388,0.0155832,0.76962,-11,1,71.1189,46.831,-27.7949,-45.7406,-0.763539,-0.535637,11,-1,49.799,11.5957,-32.4856,-35.9189,-0.910303,-1.22794,-11,1,28.7933,-4.67731,7.3481,27.4442,1.86506,2.13765
199409,1023292406,-13,1,89.7762,-45.8625,31.4985,70.4574,1.05778,2.53978,13,-1,27.9653,26.5486,-8.18602,-3.19529,-0.114761,-0.299092,-11,1,84.3265,9.26435,-64.6586,53.3328,0.7455,-1.42848,11,-1,37.9524,-3.20181,32.9234,18.6061,0.536386,1.66774
200229,574735382,-13,1,10.9135,10.4264,0.819663,3.11635,0.293728,0.0784527,13,-1,8.72248,8.47849,1.91392,0.722915,0.0830762,0.222017,11,-1,167.533,-35.7367,2.82821,163.653,2.22338,3.06262,-11,1,25.1074,8.30213,-9.90747,21.5244,1.28304,-0.87333
202478,1037471026,13,-1,63.1196,8.52311,-25.1949,57.242,1.50968,-1.24459,-13,1,29.6874,5.25611,11.7942,-26.732,-1.47462,1.15157,-11,1,95.3681,-14.9113,33.2321,-88.1383,-1.61702,1.99257,11,-1,22.7721,4.43459,-18.3685,12.7082,0.630015,-1.33391
199428,269743129,-11,1,149.791,-139.698,-20.7068,49.9304,0.346575,-2.99444,11,-1,161.074,101.686,-38.1412,-118.954,-0.947182,-0.358847,-11,1,101.452,30.5377,35.2355,90.1023,1.41299,0.856702,11,-1,101.421,24.802,33.5937,92.4254,1.53519,0.934829
198212,221918655,-13,1,130.772,0.704673,56.7917,117.795,1.47624,1.55839,13,-1,22.9661,-8.71354,-21.2423,-0.522432,-0.0227521,-1.96006,11,-1,76.6811,35.603,-67.8737,2.36037,0.0307913,-1.0877,-11,1,29.3146,3.19586,27.0504,-10.8355,-0.387993,1.4532
202237,1294338754,-13,1,153.654,-90.5906,-32.2861,119.836,1.04513,-2.79923,13,-1,61.4462,-3.70083,37.9328,48.1978,1.05668,1.66805,11,-1,77.2072,9.88106,-56.2171,-51.9899,-0.816904,-1.39681,-11,1,59.053,-16.2888,37.1673,-42.9013,-0.921251,1.98384
202972,42783570,11,-1,96.6135,-35.3841,-89.4829,-8.65755,-0.0898511,-1.94736,11,-1,111.754,30.3081,22.8752,-105.105,-1.7424,0.646537,-11,1,28.1114,10.6615,21.3785,14.8169,0.58609,1.10819,-11,1,24.2807,19.46,13.4372,5.50489,0.230728,0.604323
202333,235647099,11,-1,157.405,-11.2134,-49.3725,149.04,1.8005,-1.79413,-11,1,99.1946,-38.8641,27.7177,86.9534,1.36086,2.52207,11,-1,33.376,32.1985,-5.86582,6.5426,0.198598,-0.180201,-11,1,13.5253,-3.08638,11.1324,-7.03392,-0.576418,1.84125
201625,386781399,13,-1,76.9309,6.23785,-13.2469,75.5246,2.34297,-1.13071,-13,1,41.377,3.28507,-7.10318,40.63,2.34935,-1.13761,-11,1,141.018,11.6266,40.6898,134.519,1.8735,1.29247,11,-1,89.1189,-18.1409,-16.6049,85.6584,1.96105,-2.40037
201625,662120843,-13,1,24.3755,-0.426838,-11.5486,21.4616,1.37784,-1.60774,13,-1,11.8498,-0.327646,-5.6674,10.401,1.36596,-1.62854,-11,1,170.744,-12.7009,35.4295,166.545,2.19295,1.91501,11,-1,129.85,24.7315,-24.9366,125.01,1.98192,-0.789527
202178,58141565,13,-1,82.0546,-29.2532,32.004,69.6631,1.25251,2.31132,-13,1,32.4275,22.2083,13.3432,-19.5008,-0.695289,0.541023,-11,1,73.1799,32.9398,-64.9188,-7.47092,-0.102447,-1.10125,11,-1,29.4171,-1.9475,28.2506,7.96746,0.277774,1.63962
199754,504370493,-13,1,50.0983,30.4911,-39.6676,2.56949,0.051334,-0.915456,13,-1,62.5387,11.62,41.1339,-45.6514,-0.928668,1.29548,11,-1,94.7075,-49.1192,61.5934,52.5649,0.625613,2.244,-11,1,23.3331,7.56642,-21.5949,-4.56534,-0.198215,-1.23378
200991,98100215,-11,1,71.1403,-59.3669,10.7768,-37.6879,-0.589824,2.96202,11,-1,133.965,-32.4606,31.8084,-126.02,-1.74407,2.36634,11,-1,55.241,15.4752,-32.4572,-41.9359,-0.99419,-1.12589,-11,1,42.5599,29.7828,-20.0473,-22.8569,-0.600003,-0.592454
199319,968817515,13,-1,19.9409,-3.15347,-10.1976,-16.8432,-1.23724,-1.8707,-13,1,16.1384,-2.62638,-8.23402,-13.6287,-1.23667,-1.87956,-11,1,81.927,17.729,33.9815,-72.4083,-1.39294,1.08992,11,-1,48.2549,-7.09666,-27.3435,-39.1216,-1.12915,-1.82473
200369,48304581,13,-1,91.203,71.9544,18.0751,53.0455,0.664908,0.24611,-13,1,30.8103,-0.128804,-19.9897,-23.4448,-0.998458,-1.57724,-11,1,107.685,-53.0526,-39.816,-84.8306,-1.06551,-2.49777,11,-1,54.3442,-16.5282,42.4006,-29.7034,-0.613491,1.94249
201278,475549153,-13,1,10.2805,-7.75686,2.67405,6.19346,0.697027,2.80962,13,-1,7.87438,-5.77017,2.08119,4.93645,0.736385,2.79543,11,-1,237.77,-17.1436,-45.2036,-232.803,-2.27558,-1.93329,-11,1,76.8837,19.9276,32.0555,-66.9809,-1.33803,1.0146
200466,153791279,-13,1,83.5879,-49.9077,60.1416,-29.6502,-0.370832,2.26347,13,-1,35.2439,11.6191,7.09282,32.5086,1.60484,0.548065,11,-1,26.5579,-23.4586,7.12186,-10.2125,-0.405374,2.84684,-11,1,24.0504,-2.71281,18.033,15.6803,0.778733,1.72011
195552,994364750,-13,1,14.0854,12.9597,-5.51367,-0.182131,-0.0129316,-0.40225,13,-1,13.1953,12.2704,-4.82551,-0.506704,-0.0384203,-0.374685,-11,1,52.9433,-19.4624,-27.4158,-40.8972,-1.02643,-2.18813,11,-1,21.8473,-4.19985,19.5654,8.76714,0.425187,1.78224
194153,93572313,11,-1,73.5696,-47.7167,-52.5303,-19.3948,-0.27,-2.30821,-11,1,59.1011,-43.1283,25.4305,-31.4036,-0.59203,2.60882,11,-1,82.9851,33.9332,17.6668,-73.6407,-1.40954,0.48002,-11,1,34.5485,-6.43339,32.8109,-8.69828,-0.257301,1.76441
195656,268238567,-13,1,31.5681,-6.67692,13.4731,-27.7566,-1.37252,2.0309,13,-1,17.8097,-3.62164,7.34449,-15.8151,-1.41248,2.02892,11,-1,37.7153,-0.00245957,-34.7133,-14.7456,-0.412947,-1.57087,-11,1,56.0366,5.54962,16.6727,-53.2102,-1.8273,1.24948
199319,1015357396,-13,1,185.5,50.0481,52.0626,170.865,1.59628,0.805125,11,-1,453.443,-127.153,-125.399,416.795,1.5837,-2.36314,-11,1,226.668,61.2461,63.5793,208.771,1.59584,0.804087,-11,1,21.7572,-4.22509,-20.5254,5.8508,0.275692,-1.77381
